Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Volkswagen,Beetle,2.0,1998,Petrol,Hatchback,Black,Błonie,Manual,https://automotodeal.pl/new-beetle/volkswagen-new-beetle-20-116km-benzyna-klimatyzacja-tempomat.html,2,1254.88,250000,85.0,Poland
Bmw,X3,i,2006,Petrol,Suv,Silver,Gdańsk,Automatic,https://automotodeal.pl/e83-2003-2010/bmw-x3-20i150km-x-drive-pakiet-sport-skory-duza-navi-1-rok-gwarancji-zamiana.html,4,5317.14,214000,110.0,Poland
Mercedes Benz,Clk-Class,320,2001,LPG,Convertible,Silver,Głogówek,Manual,https://automotodeal.pl/osobowe/mercedes-clk-320-nr-015-218-km-pakiet-lorinser-alu-19---lpg-model-2002-r.html,3,5721.4800000000005,286050,160.0,Poland
Ford,C-Max,1.8,2004,Petrol,Mpv,Silver,Strzegom,Manual,https://automotodeal.pl/i-2003-2010/ford-c-max-18-benzyna-125km--ghia--tempomat--klimatronik--sony--gwarancja.html,3,2530.92,206000,91.0,Poland
Citroen,Ds3,1.6,2011,Petrol,Hatchback,Red,Chmielnik,Automatic,https://automotodeal.pl/ds3/citroen-ds3-16t-156km--hifi--navi--climatronik--parktronik--sliczy-.html,5,4657.96,209065,114.0,Poland
Toyota,Auris,1.4,2010,Petrol,Hatchback,Black,Częstochowa,Manual,https://automotodeal.pl/auris/toyota-auris-14-stan-idealny-100procentbezwypadkowy-1wl-z-niemiec-oplacony-z-gwarancja.html,5,4232.46,156255,71.0,Poland
Volkswagen,Polo,1.4,2004,Petrol,Hatchback,Black,Tomaszów Mazowiecki,Manual,https://automotodeal.pl/polo/volkswagen-polo-14-mpi-bogate-wyposazenie-bardzo-dobry-stan-techniczny-szyberdach.html,3,1467.4,176000,55.0,Poland
Ford,B-Max,1.6,2015,Petrol,Mpv,Silver,Lublin,Automatic,https://automotodeal.pl/b-max/ford-b-max-sprzedam-ladnego-b-maxa.html,6,7975.9400000000005,71000,77.0,Poland
Hyundai,Tucson,2.0,2006,Petrol,Suv,Blue,Lublin,Manual,https://automotodeal.pl/tucson/hyundai-tucson-20-benzyna-4x4-bezwypadkowy-serwisowany-nowy-rozrzad-150-tyskm.html,4,4657.96,151000,103.0,Poland
Toyota,Auris,1.8,2011,Hybrid,Hatchback,White,Strzegom,Automatic,https://automotodeal.pl/auris/toyota-auris-18-hybryda--biala-perla--automat--klimatronik--gwarancja.html,5,7210.27,155000,73.0,Poland
Opel,Insignia,2.0 CDTi,2011,Diesel,Sedan,Gray,Chmielnik,Automatic,https://automotodeal.pl/insignia/opel-insignia-20-cdti-131km--navi--climatronic--parktronic--sedan--super-stan.html,5,6146.75,231243,95.0,Poland
Bmw,X3,D,2008,Diesel,Suv,Black,Częstochowa,Automatic,https://automotodeal.pl/e83-2003-2010/bmw-x3-20d-4x4-skora-klimatronik-alu-navi-bezwypadkowy-vip-gwarancja.html,4,6359.5,197000,130.0,Poland
Hyundai,Tucson,2.0,2007,Petrol,Suv,Black,Mogilno,Automatic,https://automotodeal.pl/tucson/hyundai-tucson-oplaconyclimatronic-bezwypadkowyskoryserwis.html,4,3826.28,199000,102.0,Poland
Seat,Ateca,2.0,2017,Diesel,Suv,Silver,Częstochowa,Automatic,https://automotodeal.pl/seat/seat-ateca-20d-4x4-ledy-stan-idealny-100procentbezwypadkowy-serwis-z-niemiec-oplacony.html,6,13591.16,194266,110.0,Poland
Ford,C-Max,1.8,2006,Petrol,Mpv,Silver,Strzegom,Manual,https://automotodeal.pl/i-2003-2010/ford-c-max-18-benzyna-125km--klima--navigacja--parktronik--gwarancja.html,4,2743.67,152000,91.0,Poland
Mercedes Benz,A-Class,220,2019,Petrol,Sedan,Black,Bydgoszcz,Automatic,https://automotodeal.pl/osobowe/mercedes-a-220-panorama-dach-klimatyzacja-oswietlenie-led-jak-nowy.html,6,25204.550000000003,23160,139.0,Poland
Porsche,Cayenne,4.1,2017,Diesel,Suv,Black,Częstochowa,Manual,https://automotodeal.pl/porsche/porsche-cayenne-s-42d-pneumatyka-panorama-ledy-car-play-zarejestrowany-vip-gwarancja.html,6,61469.340000000004,79000,283.0,Poland
Mini,Countryman,1.6,2014,Petrol,Crossover,White,Słupsk,Manual,https://automotodeal.pl/mini1/mini-countryman-16-benzyna-122-km-klimatyzacja-bluetooth-skora-automat-alufelgi.html,6,11060.24,116277,89.0,Poland
